"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1425498_at",-5.81849512716378,6.40028584611777,-7.20316927523283,2.32933520246334e-07,3.17739071615123e-07,7.05114684934714
"1444016_at",-5.4618330467888,5.11877932740197,-7.19989194881659,2.34669975530863e-07,3.20010961190968e-07,7.04429732298989
"1460448_s_at",-4.95318318092646,5.701756491284,-7.19730207864481,2.36051575284779e-07,3.2179772019028e-07,7.03888341522449
"1443282_at",-4.82877296858987,5.43232205381509,-7.1969860268939,2.36220747241585e-07,3.21931054624407e-07,7.03822266606679
"1417973_at",-5.57250835368444,5.40682095611824,-7.196575141317,2.36440866463395e-07,3.22133720512346e-07,7.03736363136265
"1427483_at",-7.1228584045263,5.92599320031998,-7.19083203788381,2.39539664401964e-07,3.26257073103038e-07,7.02535391124448
"1439348_at",-6.16475081662103,6.77545695632855,-7.1797332889943,2.45646740013339e-07,3.34474024811401e-07,7.00213061020372
"1420697_at",-9.65917290070871,7.8867700166109,-7.17869083736473,2.46228488847533e-07,3.35164970787937e-07,6.99994840431165
"1450350_a_at",-8.19667359437932,7.31416266668446,-7.17700636565122,2.47171509393067e-07,3.36347112781938e-07,6.99642188591711
"1427656_at",-6.58857751748868,8.01285581229595,-7.17359889269854,2.49090458495459e-07,3.38856169563635e-07,6.989286878887
"1437932_a_at",-4.55996859505872,4.45317261672498,-7.17195556363566,2.50021366923902e-07,3.40020013926355e-07,6.9858452391442
"1447706_at",-4.31863101796141,4.80587486159024,-7.16830975697552,2.52099389216013e-07,3.42742719937744e-07,6.97820833963981
"1452014_a_at",-6.79868479999795,6.53663966136046,-7.16614317045539,2.53342671375521e-07,3.44329252960222e-07,6.97366902613324
"1427459_at",-5.86136422914429,5.55431845355199,-7.16436619141559,2.54367070985845e-07,3.45617426872635e-07,6.96994546953699
"1449550_at",-4.48865369575527,5.55180337400813,-7.16402776130791,2.54562651360242e-07,3.45779018454096e-07,6.96923625498989
"1445534_at",-4.32229944132032,4.73327460411326,-7.16377198032206,2.54710570699722e-07,3.45867950637012e-07,6.96870022860791
"1427764_a_at",-5.63963581036446,6.62514894400695,-7.16364944007207,2.54781467516469e-07,3.45867950637012e-07,6.96844342414373
"1429384_at",-6.93573242404269,7.78341930087876,-7.16298971373778,2.55163506210406e-07,3.46282363572546e-07,6.96706081372979
"1456546_at",-5.41641524794604,6.91243191608401,-7.16267645217489,2.55345117383608e-07,3.4642460887743e-07,6.96640427812568
"1425454_a_at",-5.69805179784288,6.25884975048636,-7.16234466231561,2.55537614716573e-07,3.46581533369351e-07,6.96570889469754
"1439067_at",-8.40567306908963,5.75098819190259,-7.16086376334241,2.56398616039456e-07,3.47644772153288e-07,6.96260494327661
"1418821_at",-7.32998029971016,6.75629126956911,-7.16036499627885,2.5668927051054e-07,3.47934284637333e-07,6.96155945755949
"1419599_s_at",-12.4410618588894,9.22268113272549,-7.15922819800681,2.57352998052736e-07,3.48729160172992e-07,6.95917642910124
"1448931_at",-5.7326233645332,6.38991664404833,-7.15898807141427,2.57493422555145e-07,3.48814663407285e-07,6.95867303567937
"1417780_at",-5.2574159043266,5.92751928717199,-7.1562689980176,2.5908901100786e-07,3.50774883343795e-07,6.9529722553455
"1423323_at",-6.84478751382109,5.62823507311689,-7.15625718022713,2.59095967923193e-07,3.50774883343795e-07,6.95294747586513
"1422190_at",-9.13546930778969,7.55460590014658,-7.15310672170247,2.60957432278774e-07,3.53189012004065e-07,6.94634086215943
"1427670_a_at",-6.78783066045686,7.89978286543218,-7.15018847167069,2.62693926472573e-07,3.55432604174498e-07,6.94021986602111
"1440921_at",-6.76377143445959,6.05187878746325,-7.14964104528486,2.63020987775906e-07,3.5576841854786e-07,6.9390715028499
"1426113_x_at",-8.62642110468811,10.6895508486851,-7.14871559761845,2.63574848528846e-07,3.56410713942932e-07,6.93713004348288
"1442207_at",-4.32500673053242,4.87853915304519,-7.14821365656885,2.63875749527084e-07,3.56710670097896e-07,6.93607698774991
"1438931_s_at",-6.79129294135404,8.18409939980128,-7.14645072715449,2.64935374505909e-07,3.58035792209753e-07,6.93237812013369
"1421926_at",-5.8199105346748,6.8234755092012,-7.14612704315783,2.65130401223425e-07,3.58192045498314e-07,6.93169893599305
"1426232_at",-4.90882133509823,6.0843164561752,-7.14169362500868,2.67816494378338e-07,3.61712636569067e-07,6.92239473793508
"1439631_at",-4.99856627221219,5.91736478530399,-7.13766832534456,2.70279479955197e-07,3.64929881495928e-07,6.9139444816232
"1455817_x_at",-5.20499730468263,6.11056097591589,-7.13547274553127,2.71632677552846e-07,3.66647219760888e-07,6.90933430586129
"1422828_at",-8.2719414376971,10.1790694468077,-7.13499221169536,2.71929769246958e-07,3.66938435259655e-07,6.908325206892
"1449738_s_at",-5.70869586527811,6.85663911259825,-7.13402197948425,2.7253063425145e-07,3.67639261695063e-07,6.90628765822305
"1426750_at",-5.91046814362134,6.21309131246544,-7.12338346493496,2.7920903917293e-07,3.76535717700773e-07,6.88393684516189
"1428457_at",-6.35891268601911,7.24571914311631,-7.12247876095592,2.7978465769795e-07,3.77199220225777e-07,6.88203533913972
"1452991_at",-5.56805434354476,6.73513201484004,-7.1204806328229,2.81060281969504e-07,3.78805775908107e-07,6.87783524050278
"1417153_at",-5.10425732554753,6.38346401286941,-7.1190419437973,2.81982445084998e-07,3.79935128368706e-07,6.87481072168082
"1442945_at",-5.13688366479242,4.30888194480969,-7.11482489175854,2.84703377080859e-07,3.83486692747613e-07,6.86594353519734
"1416982_at",-6.46496208131744,7.59670476400944,-7.10859492443576,2.88772420027021e-07,3.88851458728923e-07,6.85283892200039
"1438061_at",-6.45706397497148,7.48378866419638,-7.10823072763854,2.89012127784911e-07,3.89058104577062e-07,6.85207266144956
"1460597_at",-4.74871910234747,5.56025185428724,-7.10503627513364,2.91123418114421e-07,3.91783335057922e-07,6.84535076606572
"1424759_at",-5.44184804931744,5.43353563877578,-7.10356832294757,2.9209891775046e-07,3.92978889941045e-07,6.84226132995372
"1456223_at",-8.59321353992913,7.11485270440671,-7.10055514839039,2.94111775203326e-07,3.95568937967264e-07,6.83591882569848
"1452261_at",-5.15175601873021,5.86705432770709,-7.10036569625053,2.94238806831718e-07,3.95621835355553e-07,6.83551999791092
"1417928_at",-5.96885507684427,7.20889334870475,-7.09978583945168,2.94627962523587e-07,3.96027037825954e-07,6.83429927100586
"1448224_at",-6.15583841081293,6.92812011077605,-7.0958529089941,2.97281405863419e-07,3.99474656493858e-07,6.82601825480087
"1437598_at",-4.68493895444809,5.85704300587374,-7.09426981064427,2.98356382064055e-07,4.00748039564515e-07,6.82268429538317
"1449321_x_at",-5.44175927525222,5.46423329359401,-7.0941170103849,2.98460349092955e-07,4.00748039564515e-07,6.8223624826234
"1456324_at",-4.79682052820325,5.1688802165045,-7.09406529227222,2.98495547093055e-07,4.00748039564515e-07,6.82225355827056
"1434675_at",-5.49551305804646,6.50475027848128,-7.09248521795895,2.99572957432388e-07,4.02074861939155e-07,6.81892554553662
"1417381_at",-7.293739522804,6.92084886251271,-7.08966998246416,3.01502478303947e-07,4.04544223566064e-07,6.81299506464638
"1427469_at",-5.06358310777682,5.94062444578066,-7.08352035360203,3.05761766717942e-07,4.10028284473345e-07,6.80003634422806
"1422952_at",-6.00839438322551,6.91608207722459,-7.0835064291143,3.0577148059595e-07,4.10028284473345e-07,6.80000699563498
"1448213_at",-14.0020592592323,12.1230076034787,-7.08027958170962,3.080311159861e-07,4.12935620865764e-07,6.79320500023225
"1421098_at",-7.13656398645914,7.39358519636514,-7.07810437009953,3.09563981395198e-07,4.14867237098555e-07,6.78861891123838
"1431143_x_at",-5.10569508303192,4.94652207577125,-7.07631222330103,3.1083277445135e-07,4.16443910172272e-07,6.78483992316327
"1425406_at",-6.56858708493197,5.76724276152546,-7.07538902778393,3.11488451207669e-07,4.17198457065854e-07,6.78289305139031
"1455213_at",-5.3895592570064,6.12643710973385,-7.06798187309848,3.16800775626382e-07,4.24187681463523e-07,6.76726794436836
"1458933_at",-5.317363116612,4.73604449695962,-7.0653890870377,3.1868215294136e-07,4.26580175643464e-07,6.76179662928429
"1422865_at",-4.92016336198465,5.42942419387316,-7.0646921957144,3.19189780744508e-07,4.27132928192962e-07,6.76032587354514
"1426473_at",-7.15863769693054,8.09252763393932,-7.06176766850693,3.21329108526154e-07,4.29868211317165e-07,6.75415300993687
"1422327_s_at",-9.38004527311856,7.45610360380203,-7.05882672362262,3.23495265470319e-07,4.32637753494399e-07,6.74794420823171
"1436291_a_at",-5.69492661829107,4.84803705018332,-7.05499188338054,3.263423184393e-07,4.36316004291548e-07,6.73984631658569
"1455019_x_at",-9.98865788713968,8.71427278987547,-7.04699425128294,3.32362802863248e-07,4.4423366036033e-07,6.72295096689569
"1419103_a_at",-5.04424952576127,5.65782878639515,-7.04463317394,3.34161852547953e-07,4.46505958780751e-07,6.71796126777316
"1422957_at",-4.62295097243689,5.66527801895439,-7.04365276532441,3.34911814976564e-07,4.4737553963852e-07,6.71588911237589
"1451506_at",-6.67011685001306,7.24289873513093,-7.04325949320254,3.35213132466781e-07,4.47645482699126e-07,6.71505786679638
"1439839_at",-5.00080347922028,5.56552575768251,-7.04076273043337,3.37132594349979e-07,4.50075505508362e-07,6.70978000993993
"1442018_at",-5.65420348454394,6.45983173771116,-7.03840680164242,3.38954112656915e-07,4.52373373430576e-07,6.70479900950632
"1451777_at",-8.33064287929542,7.06415313090441,-7.03798314296083,3.39282738297955e-07,4.52678033854503e-07,6.70390320559133
"1447407_at",-4.31793336181482,4.41574185225958,-7.03716136212841,3.39921112335972e-07,4.53395664620807e-07,6.70216551736383
"1428735_at",-6.20060366704804,7.15051024410979,-7.03675412078371,3.40237920604361e-07,4.53605356699003e-07,6.70130435217162
"1434404_at",-4.89833882108926,5.78558847363586,-7.03670078607731,3.4027943406549e-07,4.53605356699003e-07,6.70119156712051
"1417384_at",-5.95503569561468,6.91580094039709,-7.03607132950817,3.40769768452818e-07,4.5412479335027e-07,6.69986044524883
"1445895_at",-5.19099753999143,6.22803042440271,-7.03585727561911,3.40936677155353e-07,4.54126711150177e-07,6.69940776865413
"1440819_s_at",-4.67940213446391,5.85215662865668,-7.03581128479311,3.40972549471436e-07,4.54126711150177e-07,6.69931050734877
"1419598_at",-11.8493057038425,8.41822873223429,-7.03413953087312,3.42279126863594e-07,4.55732332137447e-07,6.695774872255
"1429947_a_at",-11.1995619943222,8.51116799930525,-7.0292908891099,3.46097726196229e-07,4.60680685414928e-07,6.68551800811222
"1451932_a_at",-7.56152270689733,7.10202050746128,-7.02657116616767,3.48258753576426e-07,4.63420424006861e-07,6.67976315158522
"1423350_at",-5.92510765370317,6.25257132748428,-7.01956535613053,3.53889303539254e-07,4.70774004206893e-07,6.66493400111851
"1460329_at",-7.60886434574224,6.59540998387885,-7.01931955722066,3.54088536425054e-07,4.7090017329405e-07,6.66441358803704
"1424727_at",-10.4812553481773,7.34006443768568,-7.01636537959957,3.56492061636669e-07,4.73956878880935e-07,6.65815821061161
"1427419_x_at",-5.70110940225011,6.36702689154875,-7.01325073366088,3.59044250396494e-07,4.77209373464521e-07,6.65156164552706
"1436040_at",-5.73425765500848,6.78333353422756,-7.00843157565546,3.63030086791825e-07,4.82364866426486e-07,6.64135223057045
"1444299_at",-4.45122738557522,4.99214886639184,-7.00799044725352,3.63397193150689e-07,4.82636731216386e-07,6.64041752554703
"1443264_at",-4.94838841516826,5.7223221098176,-7.00792862048304,3.63448675668824e-07,4.82636731216386e-07,6.64028651877322
"1423608_at",-6.5244108002349,7.73194683018867,-7.00417280881907,3.66590156326279e-07,4.86665154557929e-07,6.63232714448536
"1427957_at",-6.56443295379709,5.25955290212961,-7.00283458000635,3.67716203372682e-07,4.87918908650929e-07,6.62949064459676
"1444746_at",-5.72416224197189,6.60066381908455,-7.00279341755856,3.6775089545847e-07,4.87918908650929e-07,6.6294033927746
"1419537_at",-6.8393076427607,6.07912596268588,-7.00150968899287,3.68834518101754e-07,4.89212734830054e-07,6.62668215427627
"1418638_at",-7.74725826635819,8.10698740307842,-7.00129811208368,3.69013428409154e-07,4.89306165653643e-07,6.62623363166737
"1421326_at",-10.180468373193,8.37105987434231,-6.99395139191236,3.75281301287105e-07,4.97471040289783e-07,6.61065518677371
"1451342_at",-6.82352987091731,4.50870155925347,-6.99345319821485,3.75710264901582e-07,4.97893362212408e-07,6.60959849666878
"1457712_at",-4.07244433353048,5.18840592791335,-6.989952903783,3.78738346856683e-07,5.01758790798971e-07,6.60217318811952
"1416958_at",-6.58490067543431,7.67788563105731,-6.98658644234816,3.81674236716565e-07,5.05499847865069e-07,6.59503007629253
"1450065_at",-7.01214610666496,8.26308005405131,-6.9848378914147,3.83208335913362e-07,5.07382683682176e-07,6.59131926022113
"1459805_x_at",-5.55461010476361,6.75861919378883,-6.98429610610078,3.83684954344629e-07,5.07864679885158e-07,6.59016937898694
"1418847_at",-10.1544260543696,8.17988731139708,-6.98393706090692,3.84001147458116e-07,5.08134108590074e-07,6.58940732017604
"1430482_at",-4.31332195500389,3.88741042689611,-6.98099274089535,3.86604152434958e-07,5.11428543001201e-07,6.58315740259492
"1451079_at",-7.61597837594521,6.71539261521731,-6.97974653324307,3.87711333004601e-07,5.12742838810834e-07,6.58051168804464
"1418580_at",-12.8244343784009,9.5898297187017,-6.97928216252498,3.88124728604785e-07,5.13139112173559e-07,6.57952576452426
"1420989_at",-4.43611552893004,5.31864940284421,-6.97741873915453,3.89788145523071e-07,5.15187320379306e-07,6.57556913780302
"1417512_at",-5.36317951971513,5.03644659101982,-6.97709721980453,3.90075893125031e-07,5.15416623868487e-07,6.57488640049516
"1416814_at",-5.97246036293665,7.13123947121916,-6.97208510832156,3.94589781744368e-07,5.21228259282239e-07,6.56424135033603
"1455318_at",-5.3452904314359,5.27060297296636,-6.96821848969572,3.9810857752867e-07,5.25722421906274e-07,6.55602664098236
"1448722_s_at",-5.52210030343536,6.59207347779423,-6.96452431389809,4.01500466579948e-07,5.30046416371713e-07,6.54817623106178
"1453757_at",-7.29864466907864,5.68750048950867,-6.96307402959497,4.0284015521391e-07,5.31659432466339e-07,6.54509371473918
"1448199_at",-6.33867986789005,7.7098920184014,-6.96253523367935,4.03339029321579e-07,5.32162141348243e-07,6.54394844846098
"1449347_a_at",-7.47936082925541,8.90658790135924,-6.96097910430318,4.04783413901469e-07,5.33911690090505e-07,6.54064049488352
"1455538_at",-5.86748475976138,6.41530990321302,-6.96041055436332,4.05312457006582e-07,5.34453228166236e-07,6.5394318066583
"1451905_a_at",-6.76819276157012,5.53389435182323,-6.95803709949033,4.07528647818634e-07,5.37218506811765e-07,6.53438553174553
"1426161_at",-4.68722016338404,4.8653232439109,-6.9554606904143,4.09948397429245e-07,5.40250429682537e-07,6.52890681082882
"1449143_at",-4.98646820006004,4.49796156190109,-6.95310002358302,4.12178440811821e-07,5.43030650263471e-07,6.52388600693066
"1457769_at",-5.24366543514051,6.55292958969874,-6.95293564912771,4.12334181800616e-07,5.43077224555497e-07,6.52353637521126
"1440811_x_at",-4.46343472662667,4.88525855330807,-6.95065682250446,4.14499537359679e-07,5.45769822834066e-07,6.51868880082576
"1456553_at",-5.2399951464295,6.08176221234539,-6.94738552915463,4.17628318132377e-07,5.4972901753579e-07,6.51172869211528
"1424672_at",-5.7450454701563,6.5422236630605,-6.94366753981199,4.21213717133753e-07,5.54286778877001e-07,6.50381626807138
"1460009_at",-4.9515247625693,5.58075873596232,-6.9421172908541,4.22717979264054e-07,5.56104054960673e-07,6.5005165117286
"1452350_at",-4.79663744615491,5.92773910616217,-6.94052890407658,4.24264954807774e-07,5.57976446395881e-07,6.49713521145825
"1457307_at",-10.4435659901854,8.92920190734359,-6.93738193211442,4.27347026365116e-07,5.61866055357925e-07,6.49043495678694
"1452405_x_at",-8.37223330193352,10.5410505553456,-6.93501497861965,4.29680267329501e-07,5.64769139255063e-07,6.48539449008183
"1422580_at",-4.53418617687083,5.4151733066745,-6.92870561030519,4.35963716877785e-07,5.72861149675411e-07,6.47195456754492
"1428823_at",-4.16439109244596,5.16134095423393,-6.92582630146081,4.38862390533813e-07,5.76502109405368e-07,6.465819256911
"1438051_at",-4.69660942750297,5.0566428161445,-6.92510692208145,4.39589684668019e-07,5.772893937518e-07,6.46428619365366
"1418066_at",-4.85131651244301,5.77609414511289,-6.92459204146022,4.40110987829795e-07,5.77805781752097e-07,6.4631888893589
"1435020_at",-5.05775766021944,6.15569009936763,-6.92363073043786,4.41085985090564e-07,5.78917334519503e-07,6.46114005660363
"1438041_at",-5.51980968202164,6.3391402338778,-6.9226381605211,4.42095007313455e-07,5.80072884814134e-07,6.45902445990283
"1427577_x_at",-5.27028432187619,5.9171462968637,-6.91923594932795,4.45571583397468e-07,5.84464499187548e-07,6.45177177738686
"1437375_at",-4.93056736537792,5.93652665987396,-6.9175096511334,4.47346308456374e-07,5.86621859722879e-07,6.44809108296586
"1456632_at",-6.72775783474779,7.68791460370065,-6.91673228086804,4.48147847881928e-07,5.87418805274142e-07,6.44643348491598
"1426755_at",-9.36231851405733,7.93222128302337,-6.91666772022453,4.4821448187843e-07,5.87418805274142e-07,6.44629581732498
"1423569_at",-7.64957898942982,6.12141937397757,-6.91542548029452,4.49498593616691e-07,5.88930629045858e-07,6.44364677535221
"1437667_a_at",-5.05620025010857,5.41770527881998,-6.91457271928378,4.50382278441521e-07,5.89917090026045e-07,6.44182815546981
"1448550_at",-7.81796875882108,6.76894334030961,-6.91109493717155,4.54004636484733e-07,5.944890900385e-07,6.43441024596246
"1435608_at",-4.26055495973186,5.16481675696329,-6.90724253336789,4.58052031603462e-07,5.99614833013122e-07,6.4261912231203
"1454923_at",-6.02252359354778,7.20819131411214,-6.90569731161466,4.59685829868091e-07,6.01578990001438e-07,6.42289391466323
"1427202_at",-5.13501920659452,6.31420861322188,-6.90197299936246,4.63648197087291e-07,6.06588462024585e-07,6.41494526648458
"1429072_at",-5.84561164156053,6.61735051496133,-6.90073381505848,4.64974328724028e-07,6.08147056211681e-07,6.41230007613118
"1418553_at",-7.41018168214199,8.95374247857987,-6.90023485465222,4.65509394789446e-07,6.08670399969621e-07,6.41123492076725
"1428797_at",-4.85436944654028,5.86391659445722,-6.89741242402233,4.68547953074526e-07,6.12320379723702e-07,6.40520905395348
"1454469_at",-4.42171011852,4.57038128786605,-6.89738982191822,4.68572367724722e-07,6.12320379723702e-07,6.4051607939434
"1442609_at",-4.29715864626646,5.00480641851965,-6.89685515674055,4.6915028967757e-07,6.12898047128734e-07,6.4040191551499
"1446860_at",-5.37843551684006,5.16167592151188,-6.88923559505982,4.77466072438065e-07,6.23581196516534e-07,6.38774502008573
"1455009_at",-7.44274555953402,6.77776766563836,-6.88901624143155,4.77707691430296e-07,6.23716178304505e-07,6.38727639115044
"1425609_at",-7.32967072195527,6.15174892201969,-6.88851190963883,4.78263690023765e-07,6.24261431046645e-07,6.38619890583353
"1437743_at",-4.81664605173508,5.66151050516011,-6.88480794363175,4.82367466674206e-07,6.29435823594834e-07,6.37828438877533
"1455696_a_at",-6.29758948596133,7.61812199169529,-6.88277382645126,4.84636466816033e-07,6.32213736786329e-07,6.37393710031428
"1447854_s_at",-5.15411363235316,6.00422427751274,-6.8798560996778,4.87910202061484e-07,6.36300353136558e-07,6.36770031956043
"1440896_at",-5.30573477178443,6.77792063042815,-6.87754150743947,4.9052330928341e-07,6.3952330872181e-07,6.36275188499016
"1426772_x_at",-8.42973671783813,10.1303330238488,-6.87691335011543,4.91234949378861e-07,6.40266066642022e-07,6.3614087943331
"1448290_at",-4.38341945480317,4.42617797457769,-6.87623338024518,4.92006479379279e-07,6.41086432258789e-07,6.35995485619465
"1448398_s_at",-6.1160296906739,7.07811600861623,-6.87346351990656,4.95162151487151e-07,6.4501197382574e-07,6.3540315365137
"1438279_at",-5.11717060592879,6.41366141064512,-6.86856617237103,5.0079244703324e-07,6.52157831572444e-07,6.34355587158469
"1433282_at",-5.69820508774207,5.26002955960577,-6.86690347543527,5.02718854661684e-07,6.544775623027e-07,6.33999848789999
"1418174_at",-4.51287819724688,5.05782098014659,-6.86666769447732,5.02992644961751e-07,6.54645072539659e-07,6.33949399578638
"1427384_at",-4.7562692227218,6.27215746153873,-6.86333256873616,5.06881804940375e-07,6.59516533627353e-07,6.33235707967064
"1441545_at",-4.55668305687046,5.92623699778306,-6.86181036255662,5.08667099722278e-07,6.61648583289272e-07,6.32909913612473
"1418408_at",-4.36758362950899,5.13323997327734,-6.85954291044462,5.11338387641892e-07,6.64931526852862e-07,6.32424553473583
"1428449_at",-4.83863560053377,6.00500885368482,-6.85500985142114,5.16721925547964e-07,6.71738503212354e-07,6.31454004112798
"1449456_a_at",-7.51866817756577,6.46501599139585,-6.85341758380192,5.18626669547083e-07,6.74020428212875e-07,6.31113021229613
"1452821_at",-5.37499878723987,6.31468871061546,-6.85210287706127,5.20204798783923e-07,6.75876684134297e-07,6.30831450037087
"1420621_a_at",-10.6221511460579,8.49048555227522,-6.84851401060521,5.24537823440713e-07,6.81310141532121e-07,6.30062693503937
"1416996_at",-8.30044185387775,7.25244148342655,-6.84512291050814,5.28666021819084e-07,6.86474503288971e-07,6.29336127907338
"1416847_s_at",-4.68961905043986,4.13430195483452,-6.84190077295964,5.32619344715885e-07,6.91408881730463e-07,6.28645609069048
"1433781_a_at",-4.6845854394822,4.61156164691826,-6.84140339752484,5.33232277855335e-07,6.91966862674619e-07,6.28539005818462
"1436502_at",-8.25782780945551,6.94615552740727,-6.8413030961588,5.33355970188351e-07,6.91966862674619e-07,6.28517507635998
"1435627_x_at",-9.26367769776722,7.20347235495131,-6.83308883423802,5.43586199040034e-07,7.05036614108567e-07,6.26756401497091
"1452367_at",-6.8748269658131,5.8774506742558,-6.82902191771685,5.48725348004637e-07,7.11497569660511e-07,6.25884108460291
"1451651_at",-5.82369125036108,5.21167755007688,-6.82350703874134,5.5577375890825e-07,7.20318102905739e-07,6.24700866596188
"1440927_x_at",-10.6749434515633,9.09068359094062,-6.82344985102251,5.55847332346459e-07,7.20318102905739e-07,6.2468859441107
"1425065_at",-10.4584709589127,8.09580488738487,-6.82266785983394,5.56854384350972e-07,7.21415889663192e-07,6.24520778449466
"1419692_a_at",-6.68033396170388,6.76388829627469,-6.82172453468999,5.5807168837326e-07,7.22785353503238e-07,6.24318328317342
"1428231_at",-7.20027662048176,8.46744102845322,-6.81925213395223,5.61275111918567e-07,7.26725611327398e-07,6.23787657154164
"1425062_at",-7.29413941385988,8.27167358164256,-6.81880697897984,5.6185388356159e-07,7.27266246412147e-07,6.23692100590729
"1439953_at",-4.2082900057721,5.57569472633157,-6.8182807581558,5.62538841442539e-07,7.27943979847186e-07,6.23579138810706
"1418163_at",-6.94818176885133,6.07682238591532,-6.81557127059371,5.66079212004457e-07,7.32269079928993e-07,6.22997440291066
"1426988_at",-5.39029239275717,6.55289890965122,-6.8154746810993,5.66205841452522e-07,7.32269079928993e-07,6.2297670158299
"1438398_at",-5.09995091861569,6.5354587759254,-6.81447719064821,5.67515254658199e-07,7.33752167888545e-07,6.22762522755033
"1434339_at",-4.90617041625128,4.36717159656327,-6.81399949309333,5.68143428876719e-07,7.3435387039051e-07,6.22659947557993
"1434394_at",-5.92190601987051,7.17255045831425,-6.81314344787737,5.69270912586487e-07,7.3560042586011e-07,6.22476122154697
"1418491_a_at",-4.25522626367445,4.9778623830544,-6.81255333937597,5.70049468326321e-07,7.36395518791533e-07,6.22349397296318
"1453313_at",-5.67093158742302,6.13431801407121,-6.810924018028,5.72204765585827e-07,7.38968135573336e-07,6.21999477028754
"1420967_at",-5.62253454215616,5.89350064410827,-6.81028530846891,5.73051936508012e-07,7.39850396562004e-07,6.21862294477573
"1451721_a_at",-8.92837765539769,9.56483805109608,-6.81012156018791,5.73269335437647e-07,7.39919305338835e-07,6.21827123541984
"1451625_a_at",-6.1286247354341,5.99008333264627,-6.80902561116797,5.74726536818835e-07,7.41587931232771e-07,6.21591718419931
"1423831_at",-4.51950252629198,4.62507889363147,-6.80666237852317,5.77881664371206e-07,7.45445864449102e-07,6.21084047247968
"1447691_x_at",-5.16628078264062,5.3198354360312,-6.79568158484564,5.92776199658575e-07,7.64440662281256e-07,6.18724089348229
"1452205_x_at",-8.48624498824989,10.2925391799744,-6.79393263981123,5.95184517505103e-07,7.67327053005293e-07,6.18348051109265
"1416983_s_at",-7.65607602333387,9.14291554813036,-6.79335484265393,5.95982349411371e-07,7.68136108055627e-07,6.18223810064983
"1420659_at",-6.47251487953671,8.37333912134574,-6.79111162115571,5.99090213420186e-07,7.71921151881879e-07,6.17741414984655
"1441887_x_at",-6.280791360293,4.64685542511173,-6.78929034076969,6.0162569609434e-07,7.74966737601818e-07,6.1734970323205
"1424400_a_at",-6.27909955156173,5.93367670174829,-6.78686571654585,6.05018169053729e-07,7.79114176591885e-07,6.16828153268783
"1426218_at",-6.44216827233236,7.21007308381232,-6.78477624566059,6.07957404764261e-07,7.82675757103762e-07,6.16378628778353
"1459916_at",-6.43863578999294,7.4449538025726,-6.78412694450495,6.08873742095767e-07,7.83631797601714e-07,6.16238926668
"1448061_at",-7.52775736680346,6.66401619853067,-6.77873452589074,6.16538702766442e-07,7.93270418761957e-07,6.15078472357825
"1435415_x_at",-9.14281641737665,7.15320874539704,-6.77521380280299,6.21596384410641e-07,7.99549840341147e-07,6.14320583476323
"1453365_at",-5.69015901900233,6.80389113938942,-6.77099743728232,6.2770929395065e-07,8.07182618304271e-07,6.13412712807142
"1417025_at",-9.8105377336444,10.8357997240658,-6.76879178209682,6.30931534757114e-07,8.11094942516199e-07,6.12937687990123
"1420420_at",-5.4936618189001,5.73420563028524,-6.76494349041112,6.36594084641217e-07,8.18141286557417e-07,6.12108726761376
"1426754_x_at",-8.40328663628376,7.32603357250199,-6.76084068488724,6.42688430548068e-07,8.25738396525872e-07,6.11224706793558
"1444100_at",-5.62547033698321,6.86085243353869,-6.75987114623396,6.44137291901042e-07,8.27364272142824e-07,6.11015767786914
"1436447_at",-4.81075089382356,6.22193831696137,-6.75916066481336,6.45201144096254e-07,8.2846832290937e-07,6.10862647978989
"1447284_at",-9.84053813693746,8.12707692679687,-6.7590519082086,6.45364151341948e-07,8.2846832290937e-07,6.10839208599193
"1449580_s_at",-8.61639390836156,9.38844525009706,-6.75838832613779,6.46359658789966e-07,8.295102192892e-07,6.10696188766618
"1450133_at",-5.16869895976929,4.35145710921447,-6.75761342684812,6.47524153399754e-07,8.30636837715868e-07,6.10529169088202
"1440847_at",-4.8356589470128,5.9677128548151,-6.75755915039129,6.47605798768944e-07,8.30636837715868e-07,6.10517470166513
"1416298_at",-11.3759279352457,9.73938970604266,-6.75663825448849,6.48992663048211e-07,8.32179051452666e-07,6.10318970877926
"1421317_x_at",-5.47806845097383,6.82238218212288,-6.75559717206028,6.50564187466078e-07,8.33957104194225e-07,6.10094550736293
"1435464_at",-6.38600980565312,7.27133887858572,-6.75292429039585,6.54616783144345e-07,8.38913724080722e-07,6.09518301975903
"1422703_at",-7.1490857205418,5.72470816929444,-6.74424437036957,6.67956204595505e-07,8.55765532215371e-07,6.07646285960715
"1435194_at",-6.00491370751767,5.6597802779486,-6.74367936809645,6.68834088898097e-07,8.56490128570135e-07,6.07524393429181
"1435955_at",-7.62557593899508,9.05029750824329,-6.74363600594529,6.68901512514428e-07,8.56490128570135e-07,6.0751503837146
"1459800_s_at",-5.2132021454069,5.62582060384665,-6.74230327320748,6.70977167310298e-07,8.58904086758443e-07,6.07227498211849
"1431060_at",-4.22002294277922,5.02021161964873,-6.73844033631478,6.77030777369506e-07,8.66334332690102e-07,6.0639391731774
"1449393_at",-5.62282759321451,6.0486605401701,-6.73835458829186,6.77165785206229e-07,8.66334332690102e-07,6.06375411384231
